GEOID,NAME,total,hisp,white,black,amind_aknat,asian,nathw_pacis,other_race,multi_race,pop_over18,pop_under18,total_housing,occupied_housing,jobs_rac,jobs_rac_low,jobs_rac_mid,jobs_rac_hi,jobs_wac,jobs_wac_low,jobs_wac_mid,jobs_wac_hi
510010902012056,"Block 2056, Block Group 2, Census Tract 902.01, Accomack County, Virginia",38,0,38,0,0,0,0,0,0,36,2,27,9,17,3,1,13,0,0,0,0
510010902012070,"Block 2070, Block Group 2, Census Tract 902.01, Accomack County, Virginia",25,0,23,2,0,0,0,0,0,16,9,13,13,6,1,2,3,0,0,0,0
510010902012071,"Block 2071, Block Group 2, Census Tract 902.01, Accomack County, Virginia",6,1,4,0,1,0,0,0,0,3,3,5,0,2,0,1,1,0,0,0,0
510010902012072,"Block 2072, Block Group 2, Census Tract 902.01, Accomack County, Virginia",28,0,27,1,0,0,0,0,0,22,6,13,13,8,1,0,7,0,0,0,0
510010902012073,"Block 2073, Block Group 2, Census Tract 902.01, Accomack County, Virginia",6,2,4,0,0,0,0,0,0,0,6,2,0,1,1,0,0,0,0,0,0
510010902012074,"Block 2074, Block Group 2, Census Tract 902.01, Accomack County, Virginia",123,0,120,0,0,3,0,0,0,111,12,95,65,59,7,14,38,45,10,12,23
510010904021044,"Block 1044, Block Group 1, Census Tract 904.02, Accomack County, Virginia",213,43,26,140,0,0,0,0,4,172,41,100,95,80,9,38,33,12,0,11,1
510010904021045,"Block 1045, Block Group 1, Census Tract 904.02, Accomack County, Virginia",6,0,0,5,0,0,0,0,1,0,6,2,1,0,0,0,0,0,0,0,0
510010904021046,"Block 1046, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021047,"Block 1047, Block Group 1, Census Tract 904.02, Accomack County, Virginia",128,106,8,12,1,0,0,0,1,75,53,44,39,25,3,13,9,0,0,0,0
510010904021048,"Block 1048, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021049,"Block 1049, Block Group 1, Census Tract 904.02, Accomack County, Virginia",22,10,1,11,0,0,0,0,0,15,7,7,5,5,0,2,3,0,0,0,0
510010904021050,"Block 1050, Block Group 1, Census Tract 904.02, Accomack County, Virginia",27,10,1,15,0,0,0,0,1,22,5,11,10,6,0,4,2,0,0,0,0
510010904021052,"Block 1052, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021053,"Block 1053, Block Group 1, Census Tract 904.02, Accomack County, Virginia",60,41,3,15,0,1,0,0,0,41,19,31,29,19,1,10,8,0,0,0,0
510010904021055,"Block 1055, Block Group 1, Census Tract 904.02, Accomack County, Virginia",76,2,0,74,0,0,0,0,0,55,21,44,30,35,7,15,13,1,1,0,0
510010904021056,"Block 1056, Block Group 1, Census Tract 904.02, Accomack County, Virginia",6,0,5,1,0,0,0,0,0,6,0,5,5,3,1,1,1,0,0,0,0
510010904021058,"Block 1058, Block Group 1, Census Tract 904.02, Accomack County, Virginia",60,42,15,0,1,0,0,0,2,41,19,25,21,14,2,6,6,0,0,0,0
510010904021059,"Block 1059, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021060,"Block 1060, Block Group 1, Census Tract 904.02, Accomack County, Virginia",62,6,8,46,0,0,0,0,2,48,14,35,23,24,3,12,9,0,0,0,0
510010904021062,"Block 1062, Block Group 1, Census Tract 904.02, Accomack County, Virginia",13,0,9,2,0,0,0,0,2,13,0,4,0,8,0,5,3,0,0,0,0
510010904021063,"Block 1063, Block Group 1, Census Tract 904.02, Accomack County, Virginia",12,5,7,0,0,0,0,0,0,8,4,6,6,4,0,0,4,0,0,0,0
510010904021065,"Block 1065, Block Group 1, Census Tract 904.02, Accomack County, Virginia",23,0,17,6,0,0,0,0,0,21,2,14,14,8,3,2,3,2,2,0,0
510010904021066,"Block 1066, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021068,"Block 1068, Block Group 1, Census Tract 904.02, Accomack County, Virginia",12,0,12,0,0,0,0,0,0,12,0,10,10,4,0,2,2,0,0,0,0
510010904021069,"Block 1069, Block Group 1, Census Tract 904.02, Accomack County, Virginia",2,0,0,0,0,0,0,0,2,2,0,1,1,1,1,0,0,0,0,0,0
510010904021070,"Block 1070, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021072,"Block 1072, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021073,"Block 1073, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904021075,"Block 1075, Block Group 1, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904022000,"Block 2000, Block Group 2, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010904022002,"Block 2002, Block Group 2, Census Tract 904.02, Accomack County, Virginia",17,2,12,2,0,0,0,0,1,11,6,10,10,5,0,2,3,33,3,26,4
510010904022003,"Block 2003, Block Group 2, Census Tract 904.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0
510010904022004,"Block 2004, Block Group 2, Census Tract 904.02, Accomack County, Virginia",35,22,5,5,0,0,0,0,3,29,6,14,14,7,0,4,3,20,4,9,7
510010908002011,"Block 2011, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002012,"Block 2012, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002013,"Block 2013, Block Group 2, Census Tract 908, Accomack County, Virginia",29,0,25,4,0,0,0,0,0,23,6,18,12,17,5,4,8,9,0,5,4
510010908002014,"Block 2014, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002015,"Block 2015, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002016,"Block 2016, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002017,"Block 2017, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002018,"Block 2018, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002019,"Block 2019, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002020,"Block 2020, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002021,"Block 2021, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002022,"Block 2022, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002024,"Block 2024, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002025,"Block 2025, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002027,"Block 2027, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002028,"Block 2028, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010908002029,"Block 2029, Block Group 2, Census Tract 908, Accomack County, Virginia",89,4,81,0,0,1,0,0,3,75,14,64,41,40,9,12,19,0,0,0,0
510010908002031,"Block 2031, Block Group 2, Census Tract 908, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902012075,"Block 2075, Block Group 2, Census Tract 902.01, Accomack County, Virginia",18,0,18,0,0,0,0,0,0,16,2,17,14,2,0,0,2,0,0,0,0
510010902012076,"Block 2076, Block Group 2, Census Tract 902.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902012077,"Block 2077, Block Group 2, Census Tract 902.01, Accomack County, Virginia",22,4,16,0,0,0,0,0,2,20,2,13,10,7,1,3,3,0,0,0,0
510010902012078,"Block 2078, Block Group 2, Census Tract 902.01, Accomack County, Virginia",4,1,0,3,0,0,0,0,0,4,0,4,0,1,0,0,1,0,0,0,0
510010902012079,"Block 2079, Block Group 2, Census Tract 902.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902012080,"Block 2080, Block Group 2, Census Tract 902.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902012081,"Block 2081, Block Group 2, Census Tract 902.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902012083,"Block 2083, Block Group 2, Census Tract 902.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902012084,"Block 2084, Block Group 2, Census Tract 902.01, Accomack County, Virginia",29,0,26,3,0,0,0,0,0,18,11,14,0,12,0,4,8,0,0,0,0
510010902012086,"Block 2086, Block Group 2, Census Tract 902.01, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902012087,"Block 2087, Block Group 2, Census Tract 902.01, Accomack County, Virginia",28,1,24,2,0,0,0,0,1,23,5,10,10,5,1,0,4,0,0,0,0
510010902012089,"Block 2089, Block Group 2, Census Tract 902.01, Accomack County, Virginia",5,0,5,0,0,0,0,0,0,4,1,54,9,1,0,0,1,0,0,0,0
510010902012090,"Block 2090, Block Group 2, Census Tract 902.01, Accomack County, Virginia",6,0,6,0,0,0,0,0,0,5,1,36,2,0,0,0,0,0,0,0,0
510010902012091,"Block 2091, Block Group 2, Census Tract 902.01, Accomack County, Virginia",42,0,42,0,0,0,0,0,0,42,0,104,26,21,4,7,10,0,0,0,0
510010902012093,"Block 2093, Block Group 2, Census Tract 902.01, Accomack County, Virginia",9,0,9,0,0,0,0,0,0,9,0,30,1,2,0,1,1,0,0,0,0
510010902012094,"Block 2094, Block Group 2, Census Tract 902.01, Accomack County, Virginia",10,2,8,0,0,0,0,0,0,10,0,6,6,5,2,1,2,0,0,0,0
510010902012096,"Block 2096, Block Group 2, Census Tract 902.01, Accomack County, Virginia",6,0,4,1,0,1,0,0,0,6,0,4,1,1,0,1,0,0,0,0,0
510010902012097,"Block 2097, Block Group 2, Census Tract 902.01, Accomack County, Virginia",4,0,4,0,0,0,0,0,0,1,3,30,8,3,0,0,3,0,0,0,0
510010902021001,"Block 1001, Block Group 1, Census Tract 902.02, Accomack County, Virginia",4,0,4,0,0,0,0,0,0,4,0,3,3,2,0,1,1,0,0,0,0
510010902021002,"Block 1002, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021003,"Block 1003, Block Group 1, Census Tract 902.02, Accomack County, Virginia",4,0,4,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0
510010902021005,"Block 1005, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021006,"Block 1006, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021008,"Block 1008, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,20,5
510010902021009,"Block 1009, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021011,"Block 1011, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021012,"Block 1012, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021013,"Block 1013, Block Group 1, Census Tract 902.02, Accomack County, Virginia",2,2,0,0,0,0,0,0,0,2,0,1,1,3,1,1,1,0,0,0,0
510010902021015,"Block 1015, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021016,"Block 1016, Block Group 1, Census Tract 902.02, Accomack County, Virginia",44,0,38,0,0,0,0,0,6,35,9,20,20,14,2,4,8,12,1,4,7
510010902021018,"Block 1018, Block Group 1, Census Tract 902.02, Accomack County, Virginia",10,0,0,5,1,4,0,0,0,10,0,8,7,4,0,3,1,0,0,0,0
510010902021019,"Block 1019, Block Group 1, Census Tract 902.02, Accomack County, Virginia",16,0,14,0,0,0,0,0,2,13,3,4,4,8,1,4,3,0,0,0,0
510010902021020,"Block 1020, Block Group 1, Census Tract 902.02, Accomack County, Virginia",52,0,42,7,0,2,0,0,1,42,10,22,22,20,5,7,8,2,0,0,2
510010902021021,"Block 1021, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021022,"Block 1022, Block Group 1, Census Tract 902.02, Accomack County, Virginia",10,2,1,2,0,4,0,0,1,7,3,5,5,4,0,3,1,0,0,0,0
510010902021023,"Block 1023, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902021024,"Block 1024, Block Group 1, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
510010902022045,"Block 2045, Block Group 2, Census Tract 902.02, Accomack County, Virginia",31,0,27,2,0,0,0,2,0,26,5,19,15,9,1,0,8,1,0,1,0
510010902022046,"Block 2046, Block Group 2, Census Tract 902.02, Accomack County, Virginia",15,0,15,0,0,0,0,0,0,14,1,11,11,6,2,3,1,0,0,0,0
510010902022048,"Block 2048, Block Group 2, Census Tract 902.02, Accomack County, Virginia",31,21,5,0,0,0,0,1,4,20,11,7,7,7,1,3,3,0,0,0,0
510010902022049,"Block 2049, Block Group 2, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902022050,"Block 2050, Block Group 2, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902022051,"Block 2051, Block Group 2, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902022052,"Block 2052, Block Group 2, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902022053,"Block 2053, Block Group 2, Census Tract 902.02, Accomack County, Virginia",9,2,6,1,0,0,0,0,0,8,1,5,5,5,1,2,2,0,0,0,0
510010902023000,"Block 3000, Block Group 3, Census Tract 902.02, Accomack County, Virginia",79,10,38,31,0,0,0,0,0,66,13,43,43,37,9,12,16,2,2,0,0
510010902023001,"Block 3001, Block Group 3, Census Tract 902.02, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010902023002,"Block 3002, Block Group 3, Census Tract 902.02, Accomack County, Virginia",48,0,28,20,0,0,0,0,0,37,11,20,20,18,4,4,10,0,0,0,0
510010902023003,"Block 3003, Block Group 3, Census Tract 902.02, Accomack County, Virginia",21,0,9,10,0,0,0,0,2,18,3,14,14,8,2,3,3,0,0,0,0
510010904022023,"Block 2023, Block Group 2, Census Tract 904.02, Accomack County, Virginia",16,0,13,3,0,0,0,0,0,13,3,11,11,5,3,0,2,1,1,0,0
510010904022024,"Block 2024, Block Group 2, Census Tract 904.02, Accomack County, Virginia",43,7,25,11,0,0,0,0,0,27,16,25,25,14,2,7,5,0,0,0,0
510010904022025,"Block 2025, Block Group 2, Census Tract 904.02, Accomack County, Virginia",24,3,20,0,0,0,0,0,1,22,2,18,14,8,0,4,4,0,0,0,0
510010904022026,"Block 2026, Block Group 2, Census Tract 904.02, Accomack County, Virginia",67,18,40,8,0,0,0,0,1,58,9,32,28,34,4,14,16,0,0,0,0
510010904022027,"Block 2027, Block Group 2, Census Tract 904.02, Accomack County, Virginia",10,4,5,1,0,0,0,0,0,5,5,2,2,6,0,1,5,19,3,14,2
510010904022028,"Block 2028, Block Group 2, Census Tract 904.02, Accomack County, Virginia",6,0,6,0,0,0,0,0,0,6,0,8,8,4,1,1,2,0,0,0,0
511319301002040,"Block 2040, Block Group 2, Census Tract 9301, Northampton County, Virginia",5,1,0,4,0,0,0,0,0,5,0,1,1,3,0,1,2,0,0,0,0
511319301002043,"Block 2043, Block Group 2, Census Tract 9301, Northampton County, Virginia",33,6,23,3,0,0,0,0,1,27,6,13,11,8,2,3,3,0,0,0,0
511319301002047,"Block 2047, Block Group 2, Census Tract 9301, Northampton County, Virginia",15,0,3,10,0,2,0,0,0,13,2,8,6,2,1,0,1,0,0,0,0
511319301003001,"Block 3001, Block Group 3, Census Tract 9301, Northampton County, Virginia",36,0,30,6,0,0,0,0,0,32,4,17,17,18,6,8,4,0,0,0,0
511319301003004,"Block 3004, Block Group 3, Census Tract 9301, Northampton County, Virginia",9,3,5,0,0,0,0,0,1,6,3,3,3,0,0,0,0,0,0,0,0
511319301003008,"Block 3008, Block Group 3, Census Tract 9301, Northampton County, Virginia",11,4,6,1,0,0,0,0,0,11,0,2,2,5,1,3,1,0,0,0,0
511319301003011,"Block 3011, Block Group 3, Census Tract 9301, Northampton County, Virginia",16,2,8,3,0,1,0,0,2,14,2,8,8,7,2,2,3,40,8,22,10
511319301003028,"Block 3028, Block Group 3, Census Tract 9301, Northampton County, Virginia",17,0,9,5,0,0,0,0,3,13,4,13,13,3,0,2,1,1,1,0,0
511319301003031,"Block 3031, Block Group 3, Census Tract 9301, Northampton County, Virginia",39,10,12,17,0,0,0,0,0,26,13,24,20,13,2,7,4,4,3,1,0
511319301003035,"Block 3035, Block Group 3, Census Tract 9301, Northampton County, Virginia",19,6,8,2,0,0,0,0,3,16,3,6,1,4,1,0,3,0,0,0,0
511319301003038,"Block 3038, Block Group 3, Census Tract 9301, Northampton County, Virginia",24,1,12,11,0,0,0,0,0,18,6,12,12,2,0,1,1,0,0,0,0
511319301003041,"Block 3041, Block Group 3, Census Tract 9301, Northampton County, Virginia",9,0,9,0,0,0,0,0,0,9,0,6,0,4,3,0,1,0,0,0,0
511319301003045,"Block 3045, Block Group 3, Census Tract 9301, Northampton County, Virginia",24,5,16,2,0,0,0,0,1,11,13,8,8,11,0,6,5,23,4,6,13
511319301003048,"Block 3048, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319301003051,"Block 3051, Block Group 3, Census Tract 9301, Northampton County, Virginia",32,5,23,4,0,0,0,0,0,24,8,15,15,8,1,4,3,27,12,10,5
511319301003055,"Block 3055, Block Group 3, Census Tract 9301, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,12,3
511319301003058,"Block 3058, Block Group 3, Census Tract 9301, Northampton County, Virginia",11,1,1,9,0,0,0,0,0,11,0,6,6,6,1,2,3,3,0,3,0
511319301004002,"Block 4002, Block Group 4, Census Tract 9301, Northampton County, Virginia",26,2,16,5,0,0,0,0,3,19,7,11,11,10,4,3,3,5,3,1,1
511319301004018,"Block 4018, Block Group 4, Census Tract 9301, Northampton County, Virginia",15,3,1,10,1,0,0,0,0,9,6,6,0,5,1,3,1,0,0,0,0
511319301004022,"Block 4022, Block Group 4, Census Tract 9301, Northampton County, Virginia",20,4,15,0,0,0,0,0,1,19,1,4,4,10,3,1,6,0,0,0,0
511319301004025,"Block 4025, Block Group 4, Census Tract 9301, Northampton County, Virginia",8,0,7,0,0,0,0,0,1,8,0,6,6,2,1,1,0,8,2,6,0
511319301004028,"Block 4028, Block Group 4, Census Tract 9301, Northampton County, Virginia",16,0,15,0,0,1,0,0,0,14,2,7,7,6,2,1,3,0,0,0,0
511319301004032,"Block 4032, Block Group 4, Census Tract 9301, Northampton County, Virginia",22,0,21,1,0,0,0,0,0,15,7,10,10,6,2,2,2,23,6,15,2
511319301004035,"Block 4035, Block Group 4, Census Tract 9301, Northampton County, Virginia",12,2,9,0,0,0,0,0,1,10,2,3,3,3,0,0,3,0,0,0,0
511319302003033,"Block 3033, Block Group 3, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302003037,"Block 3037, Block Group 3, Census Tract 9302, Northampton County, Virginia",2,2,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0
511319302003040,"Block 3040, Block Group 3, Census Tract 9302, Northampton County, Virginia",84,15,59,9,1,0,0,0,0,76,8,62,58,26,1,12,13,26,2,11,13
511319302003043,"Block 3043, Block Group 3, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302003059,"Block 3059, Block Group 3, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004001,"Block 4001, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004005,"Block 4005, Block Group 4, Census Tract 9302, Northampton County, Virginia",7,5,2,0,0,0,0,0,0,3,4,4,4,0,0,0,0,1,1,0,0
511319302004008,"Block 4008, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,3,7
511319302004011,"Block 4011, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004015,"Block 4015, Block Group 4, Census Tract 9302, Northampton County, Virginia",20,9,10,1,0,0,0,0,0,11,9,22,22,7,2,3,2,0,0,0,0
511319302004018,"Block 4018, Block Group 4, Census Tract 9302, Northampton County, Virginia",17,3,13,0,0,0,0,0,1,8,9,8,8,6,2,0,4,0,0,0,0
511319303021009,"Block 1009, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021027,"Block 1027, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021030,"Block 1030, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",30,1,21,8,0,0,0,0,0,28,2,27,27,13,3,3,7,8,2,0,6
511319303021034,"Block 1034, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021037,"Block 1037, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021040,"Block 1040, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021044,"Block 1044, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",8,0,0,8,0,0,0,0,0,5,3,4,4,4,0,0,4,0,0,0,0
511319303021047,"Block 1047, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021051,"Block 1051, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",16,4,9,3,0,0,0,0,0,13,3,5,3,6,2,2,2,10,7,3,0
511319303021054,"Block 1054, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319303021057,"Block 1057, Block Group 1, Census Tract 9303.02, Northampton County, Virginia",6,4,0,0,0,0,0,0,2,6,0,1,1,1,1,0,0,0,0,0,0
511319302004021,"Block 4021, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004025,"Block 4025, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004028,"Block 4028, Block Group 4, Census Tract 9302, Northampton County, Virginia",55,0,32,23,0,0,0,0,0,46,9,44,35,17,7,5,5,1,0,1,0
511319302004031,"Block 4031, Block Group 4, Census Tract 9302, Northampton County, Virginia",22,1,15,5,0,0,0,0,1,21,1,15,15,9,1,3,5,0,0,0,0
511319302004047,"Block 4047, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004051,"Block 4051, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004054,"Block 4054, Block Group 4, Census Tract 9302, Northampton County, Virginia",3,0,3,0,0,0,0,0,0,3,0,8,8,0,0,0,0,0,0,0,0
511319302004057,"Block 4057, Block Group 4, Census Tract 9302, Northampton County, Virginia",10,1,4,5,0,0,0,0,0,6,4,2,0,2,0,1,1,0,0,0,0
511319302004061,"Block 4061, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004064,"Block 4064, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511319302004067,"Block 4067, Block Group 4, Census Tract 9302, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
511319302004071,"Block 4071, Block Group 4, Census Tract 9302, Northampton County, Virginia",20,0,0,19,0,0,0,0,1,11,9,8,2,5,1,1,3,0,0,0,0
511319302004074,"Block 4074, Block Group 4, Census Tract 9302, Northampton County, Virginia",22,4,4,14,0,0,0,0,0,18,4,17,13,3,0,2,1,0,0,0,0
511319302004077,"Block 4077, Block Group 4, Census Tract 9302, Northampton County, Virginia",16,2,12,2,0,0,0,0,0,14,2,8,4,8,1,4,3,7,0,0,7
