PatchID,X_m,Y_m,NAVD88ELEV_m,Max_m,FloodingHour
39446,427260,4151550,10.744,0,0
39447,427290,4151550,10.787,0,0
39448,427320,4151550,10.579,0,0
39449,427350,4151550,10.257,0,0
39450,427380,4151550,9.95,0,0
39451,427410,4151550,9.768,0,0
39452,427440,4151550,9.568,0,0
39453,427470,4151550,9.406,0,0
39454,427500,4151550,9.308,0,0
39455,427530,4151550,9.176,0,0
39456,427560,4151550,8.998,0,0
39457,427590,4151550,8.831,0,0
39458,427620,4151550,8.664,0,0
39459,427650,4151550,8.521,0,0
39460,427680,4151550,8.43,0,0
39461,427710,4151550,8.318,0,0
39462,427740,4151550,8.087,0,0
39463,427770,4151550,8.056,0,0
39464,427800,4151550,8.085,0,0
39465,427830,4151550,7.902,0,0
39466,427860,4151550,7.681,0,0
39467,427890,4151550,7.517,0,0
39468,427920,4151550,7.447,0,0
39469,427950,4151550,7.316,0,0
39470,427980,4151550,6.717,0,0
39471,428010,4151550,6.012,0,0
39472,428040,4151550,5.32,0,0
39473,428070,4151550,4.225,0,0
39474,428100,4151550,3.06,0,0
39475,428130,4151550,2.053,0.14584268,3
39476,428160,4151550,1.3,0.89884268,10
39477,428190,4151550,1.021,1.17784268,17
39478,428220,4151550,0.658,1.54084268,44
39479,428250,4151550,0.432,1.76684268,83
39480,428280,4151550,0.108,2.09084268,140
39481,428310,4151550,-0.172,2.37084268,191
39482,428340,4151550,-0.203,2.40184268,194
39483,428370,4151550,-0.42,2.61884268,226
39484,428400,4151550,-0.429,2.62784268,226
39485,428430,4151550,-0.378,2.57684268,220
39486,428460,4151550,-0.368,2.56684268,220
39487,428490,4151550,-0.15,2.34884268,186
39488,428520,4151550,-0.08,2.27884268,170
39489,428550,4151550,0.475,1.72384268,77
39490,428580,4151550,1.467,0.73184268,8
39491,428610,4151550,3.034,0,0
39492,428640,4151550,2.442,0,0
39493,428670,4151550,2.169,0.0298426800000002,1
39494,428700,4151550,1.435,0.76384268,8
39495,428730,4151550,1.288,0.91084268,10
39496,428760,4151550,1.381,0.81784268,9
39497,428790,4151550,1.548,0.65084268,7
39498,428820,4151550,0.558,1.64084268,63
39499,428850,4151550,0.015,2.18384268,159
39500,428880,4151550,-0.874,3.07284268,241
39504,429000,4151550,-1.005,3.20384268,241
39505,429030,4151550,-0.397,2.59584268,225
39506,429060,4151550,-0.361,2.55984268,219
39507,429090,4151550,0.118,2.08084268,137
39508,429120,4151550,-0.403,2.60184268,226
39509,429150,4151550,0.184,2.01484268,126
39510,429180,4151550,0.198,2.00084268,123
39511,429210,4151550,0.297,1.90184268,110
39512,429240,4151550,0.347,1.85184268,98
39513,429270,4151550,0.48,1.71884268,77
39514,429300,4151550,0.391,1.80784268,86
39515,429330,4151550,-0.206,2.40484268,194
39516,429360,4151550,0.482,1.71684268,77
39517,429390,4151550,0.311,1.88784268,107
39518,429420,4151550,0.219,1.97984268,120
39519,429450,4151550,0.135,2.06384268,135
39520,429480,4151550,0.143,2.05584268,134
39521,429510,4151550,0.038,2.16084268,156
39522,429540,4151550,0.012,2.18684268,157
39430,426780,4151520,10.304,0,0
39698,426780,4151520,10.417,0,0
39699,426810,4151520,10.473,0,0
39700,426840,4151520,10.537,0,0
39701,426870,4151520,10.474,0,0
39702,426900,4151520,10.495,0,0
39703,426930,4151520,10.554,0,0
39704,426960,4151520,10.516,0,0
39705,426990,4151520,10.481,0,0
39706,427020,4151520,10.484,0,0
39707,427050,4151520,10.338,0,0
39708,427080,4151520,10.185,0,0
39709,427110,4151520,10.268,0,0
39710,427140,4151520,10.412,0,0
39711,427170,4151520,10.685,0,0
39712,427200,4151520,10.726,0,0
39713,427230,4151520,10.677,0,0
39714,427260,4151520,10.718,0,0
39715,427290,4151520,10.822,0,0
39716,427320,4151520,10.413,0,0
39717,427350,4151520,10.035,0,0
39718,427380,4151520,9.74,0,0
39719,427410,4151520,9.588,0,0
39720,427440,4151520,9.418,0,0
39721,427470,4151520,9.249,0,0
39722,427500,4151520,9.147,0,0
39723,427530,4151520,9.066,0,0
39724,427560,4151520,8.959,0,0
39725,427590,4151520,8.82,0,0
39726,427620,4151520,8.683,0,0
39727,427650,4151520,8.571,0,0
39728,427680,4151520,8.435,0,0
39729,427710,4151520,8.263,0,0
39730,427740,4151520,8.062,0,0
39731,427770,4151520,8.033,0,0
39732,427800,4151520,8.039,0,0
39733,427830,4151520,7.833,0,0
39734,427860,4151520,7.561,0,0
39735,427890,4151520,7.398,0,0
39736,427920,4151520,7.244,0,0
39737,427950,4151520,6.931,0,0
39738,427980,4151520,6.28,0,0
39739,428010,4151520,5.509,0,0
39740,428040,4151520,4.551,0,0
39741,428070,4151520,3.566,0,0
39742,428100,4151520,2.394,0,0
39743,428130,4151520,1.627,0.57184268,6
39744,428160,4151520,1.278,0.92084268,10
39745,428190,4151520,1.076,1.12284268,14
39746,428220,4151520,0.6,1.59884268,54
39747,428250,4151520,0.331,1.86784268,103
39748,428280,4151520,-0.085,2.28384268,171
39749,428310,4151520,-0.169,2.36784268,190
39750,428340,4151520,-0.362,2.56084268,219
39751,428370,4151520,-0.353,2.55184268,219
39752,428400,4151520,-0.409,2.60784268,226
39753,428430,4151520,-0.385,2.58384268,223
39754,428460,4151520,-0.161,2.35984268,188
39755,428490,4151520,-0.231,2.42984268,196
39756,428520,4151520,-0.174,2.37284268,191
39757,428550,4151520,0.548,1.65084268,65
39758,428580,4151520,1.538,0.66084268,7
39759,428610,4151520,3.525,0,0
39760,428640,4151520,2.847,0,0
39761,428670,4151520,2.61,0,0
39762,428700,4151520,1.834,0.36484268,5
39763,428730,4151520,1.252,0.94684268,10
39764,428760,4151520,1.309,0.88984268,9
39765,428790,4151520,1.36,0.83884268,9
39766,428820,4151520,0.474,1.72484268,77
39767,428850,4151520,0.103,2.09584268,141
39768,428880,4151520,-0.917,3.11584268,241
39773,429030,4151520,-0.985,3.18384268,241
39774,429060,4151520,-0.723,2.92184268,241
39775,429090,4151520,-0.495,2.69384268,236
39776,429120,4151520,-0.692,2.89084268,241
39777,429150,4151520,-0.113,2.31184268,179
39778,429180,4151520,-0.045,2.24384268,165
39779,429210,4151520,-0.04,2.23884268,165
39780,429240,4151520,0.007,2.19184268,159
39781,429270,4151520,0.119,2.07984268,137
39782,429300,4151520,0.347,1.85184268,98
39783,429330,4151520,-0.207,2.40584268,194
39784,429360,4151520,0.452,1.74684268,79
39785,429390,4151520,0.388,1.81084268,87
39786,429420,4151520,0.302,1.89684268,108
39787,429450,4151520,0.227,1.97184268,119
39788,429480,4151520,0.182,2.01684268,126
39789,429510,4151520,0.224,1.97484268,120
39959,426570,4151490,10.136,0,0
39960,426600,4151490,10.207,0,0
39961,426630,4151490,10.241,0,0
39962,426660,4151490,10.349,0,0
39963,426690,4151490,10.33,0,0
39697,426750,4151490,10.498,0,0
39964,426720,4151490,10.524,0,0
39965,426750,4151490,10.534,0,0
39966,426780,4151490,10.497,0,0
39967,426810,4151490,10.514,0,0
39968,426840,4151490,10.536,0,0
39969,426870,4151490,10.56,0,0
39970,426900,4151490,10.48,0,0
39971,426930,4151490,10.292,0,0
39972,426960,4151490,10.202,0,0
39973,426990,4151490,10.236,0,0
39974,427020,4151490,10.366,0,0
39975,427050,4151490,10.389,0,0
39976,427080,4151490,10.322,0,0
39977,427110,4151490,10.212,0,0
39978,427140,4151490,10.449,0,0
39979,427170,4151490,10.81,0,0
39980,427200,4151490,10.735,0,0
39981,427230,4151490,10.688,0,0
39982,427260,4151490,10.753,0,0
39983,427290,4151490,10.847,0,0
39984,427320,4151490,10.266,0,0
39985,427350,4151490,9.912,0,0
39986,427380,4151490,9.671,0,0
39987,427410,4151490,9.477,0,0
39988,427440,4151490,9.313,0,0
39989,427470,4151490,9.164,0,0
39990,427500,4151490,9.003,0,0
39991,427530,4151490,8.897,0,0
39992,427560,4151490,8.835,0,0
39993,427590,4151490,8.782,0,0
39994,427620,4151490,8.722,0,0
39995,427650,4151490,8.602,0,0
39996,427680,4151490,8.356,0,0
39997,427710,4151490,8.092,0,0
39998,427740,4151490,7.93,0,0
39999,427770,4151490,7.944,0,0
40000,427800,4151490,7.975,0,0
40001,427830,4151490,7.753,0,0
40002,427860,4151490,7.449,0,0
40003,427890,4151490,7.226,0,0
40004,427920,4151490,6.92,0,0
40005,427950,4151490,6.426,0,0
40006,427980,4151490,5.769,0,0
40007,428010,4151490,4.798,0,0
40008,428040,4151490,3.265,0,0
40009,428070,4151490,2.594,0,0
40010,428100,4151490,1.817,0.38184268,5
40011,428130,4151490,1.367,0.83184268,9
40012,428160,4151490,1.182,1.01684268,12
40013,428190,4151490,0.745,1.45384268,35
40014,428220,4151490,0.4,1.79884268,86
40015,428250,4151490,-0.044,2.24284268,165
40016,428280,4151490,-0.238,2.43684268,197
40017,428310,4151490,-0.334,2.53284268,216
40018,428340,4151490,-0.393,2.59184268,225
40019,428370,4151490,-0.362,2.56084268,219
40020,428400,4151490,-0.426,2.62484268,226
40021,428430,4151490,-0.271,2.46984268,205
40022,428460,4151490,-0.162,2.36084268,189
40023,428490,4151490,0.064,2.13484268,149
40024,428520,4151490,-0.233,2.43184268,197
40025,428550,4151490,0.269,1.92984268,112
40026,428580,4151490,0.929,1.26984268,22
40027,428610,4151490,2.697,0,0
40028,428640,4151490,2.132,0.0668426800000002,2
40029,428670,4151490,2.057,0.14184268,3
40030,428700,4151490,1.383,0.81584268,9
40031,428730,4151490,1.263,0.93584268,10
40032,428760,4151490,1.27,0.92884268,10
40033,428790,4151490,1.307,0.89184268,10
40034,428820,4151490,0.597,1.60184268,55
40035,428850,4151490,0.142,2.05684268,135
40036,428880,4151490,-0.843,3.04184268,241
40049,429270,4151490,-1.002,3.20084268,241
40050,429300,4151490,-0.953,3.15184268,241
40051,429330,4151490,-0.877,3.07584268,241
40052,429360,4151490,-0.16,2.35884268,188
40053,429390,4151490,0.416,1.78284268,84
40054,429420,4151490,0.489,1.70984268,76
40055,429450,4151490,0.415,1.78384268,84
40056,429480,4151490,0.314,1.88484268,107
40057,429510,4151490,0.312,1.88684268,107
40221,426390,4151460,10.255,0,0
40222,426420,4151460,10.226,0,0
40223,426450,4151460,10.286,0,0
40224,426480,4151460,10.325,0,0
39958,426540,4151460,10.157,0,0
40225,426510,4151460,10.261,0,0
40226,426540,4151460,10.281,0,0
40227,426570,4151460,10.412,0,0
40228,426600,4151460,10.541,0,0
40229,426630,4151460,10.643,0,0
40230,426660,4151460,10.72,0,0
40231,426690,4151460,10.544,0,0
40232,426720,4151460,10.751,0,0
40233,426750,4151460,10.712,0,0
40234,426780,4151460,10.564,0,0
40235,426810,4151460,10.442,0,0
40236,426840,4151460,10.387,0,0
40237,426870,4151460,10.374,0,0
40238,426900,4151460,10.405,0,0
40239,426930,4151460,10.348,0,0
40240,426960,4151460,10.199,0,0
40241,426990,4151460,10.123,0,0
40242,427020,4151460,10.282,0,0
40243,427050,4151460,10.47,0,0
40244,427080,4151460,10.531,0,0
40245,427110,4151460,10.485,0,0
40246,427140,4151460,10.546,0,0
40247,427170,4151460,10.743,0,0
40248,427200,4151460,10.764,0,0
40249,427230,4151460,10.712,0,0
40250,427260,4151460,10.673,0,0
40251,427290,4151460,10.579,0,0
40252,427320,4151460,10.375,0,0
40253,427350,4151460,10.037,0,0
40254,427380,4151460,9.664,0,0
40255,427410,4151460,9.425,0,0
40256,427440,4151460,9.244,0,0
40257,427470,4151460,9.088,0,0
40258,427500,4151460,8.926,0,0
40259,427530,4151460,8.788,0,0
40260,427560,4151460,8.705,0,0
40261,427590,4151460,8.7,0,0
40262,427620,4151460,8.668,0,0
40263,427650,4151460,8.514,0,0
40264,427680,4151460,8.261,0,0
40265,427710,4151460,8.022,0,0
40266,427740,4151460,7.887,0,0
40267,427770,4151460,7.843,0,0
40268,427800,4151460,7.777,0,0
40269,427830,4151460,7.546,0,0
40270,427860,4151460,7.292,0,0
40271,427890,4151460,7.007,0,0
40272,427920,4151460,6.661,0,0
40273,427950,4151460,6.106,0,0
40274,427980,4151460,5.281,0,0
40275,428010,4151460,3.563,0,0
40276,428040,4151460,2.194,0.00484268000000032,1
40277,428070,4151460,1.779,0.41984268,6
40278,428100,4151460,1.429,0.76984268,9
40279,428130,4151460,1.16,1.03884268,12
40280,428160,4151460,0.816,1.38284268,32
40281,428190,4151460,0.461,1.73784268,78
40282,428220,4151460,-0.03,2.22884268,164
40283,428250,4151460,-0.283,2.48184268,207
40284,428280,4151460,-0.361,2.55984268,219
40285,428310,4151460,-0.433,2.63184268,226
40286,428340,4151460,-0.381,2.57984268,220
40287,428370,4151460,-0.425,2.62384268,226
40288,428400,4151460,-0.347,2.54584268,218
40289,428430,4151460,-0.252,2.45084268,202
40290,428460,4151460,0.066,2.13284268,149
40291,428490,4151460,0.474,1.72484268,77
40292,428520,4151460,0.036,2.16284268,156
40293,428550,4151460,-0.18,2.37884268,193
40294,428580,4151460,0.286,1.91284268,110
40295,428610,4151460,1.182,1.01684268,12
40296,428640,4151460,1.445,0.75384268,8
40297,428670,4151460,1.443,0.75584268,8
40298,428700,4151460,1.399,0.79984268,9
40299,428730,4151460,1.266,0.93284268,10
40300,428760,4151460,1.452,0.74684268,8
40301,428790,4151460,1.553,0.64584268,7
40302,428820,4151460,1.565,0.63384268,7
40303,428850,4151460,1.483,0.71584268,8
40304,428880,4151460,-0.749,2.94784268,241
40320,429360,4151460,-1.004,3.20284268,241
40321,429390,4151460,-0.86,3.05884268,241
40322,429420,4151460,-0.33,2.52884268,214
40323,429450,4151460,0.326,1.87284268,105
40324,429480,4151460,0.503,1.69584268,71
40220,426360,4151430,10.204,0,0
40487,426330,4151430,10.229,0,0
40488,426360,4151430,10.246,0,0
40489,426390,4151430,10.215,0,0
40490,426420,4151430,10.264,0,0
40491,426450,4151430,10.344,0,0
40492,426480,4151430,10.366,0,0
40493,426510,4151430,10.344,0,0
40494,426540,4151430,10.74,0,0
40495,426570,4151430,10.93,0,0
40496,426600,4151430,10.88,0,0
40497,426630,4151430,10.886,0,0
40498,426660,4151430,10.958,0,0
40499,426690,4151430,11.028,0,0
40500,426720,4151430,10.865,0,0
40501,426750,4151430,10.519,0,0
40502,426780,4151430,10.348,0,0
40503,426810,4151430,10.298,0,0
40504,426840,4151430,10.281,0,0
40505,426870,4151430,10.317,0,0
40506,426900,4151430,10.305,0,0
40507,426930,4151430,10.28,0,0
40508,426960,4151430,10.31,0,0
40509,426990,4151430,10.303,0,0
40510,427020,4151430,10.297,0,0
40511,427050,4151430,10.474,0,0
40512,427080,4151430,10.667,0,0
40513,427110,4151430,10.633,0,0
40514,427140,4151430,10.491,0,0
40515,427170,4151430,10.607,0,0
40516,427200,4151430,10.63,0,0
40517,427230,4151430,10.753,0,0
40518,427260,4151430,10.659,0,0
40519,427290,4151430,10.473,0,0
40520,427320,4151430,10.321,0,0
40521,427350,4151430,10.058,0,0
40522,427380,4151430,9.625,0,0
40523,427410,4151430,9.357,0,0
40524,427440,4151430,9.169,0,0
40525,427470,4151430,9.016,0,0
40526,427500,4151430,8.883,0,0
40527,427530,4151430,8.747,0,0
40528,427560,4151430,8.643,0,0
40529,427590,4151430,8.602,0,0
40530,427620,4151430,8.479,0,0
40531,427650,4151430,8.331,0,0
40532,427680,4151430,8.181,0,0
40533,427710,4151430,8.039,0,0
40534,427740,4151430,7.92,0,0
40535,427770,4151430,7.774,0,0
40536,427800,4151430,7.595,0,0
40537,427830,4151430,7.367,0,0
40538,427860,4151430,7.068,0,0
40539,427890,4151430,6.743,0,0
40540,427920,4151430,6.453,0,0
40541,427950,4151430,5.883,0,0
40542,427980,4151430,4.583,0,0
40543,428010,4151430,2.518,0,0
40544,428040,4151430,1.703,0.49584268,6
40545,428070,4151430,1.344,0.85484268,9
40546,428100,4151430,1.183,1.01584268,12
40547,428130,4151430,0.931,1.26784268,22
40548,428160,4151430,0.557,1.64184268,63
40549,428190,4151430,0.053,2.14584268,150
40550,428220,4151430,-0.329,2.52784268,214
40551,428250,4151430,-0.374,2.57284268,220
40552,428280,4151430,-0.467,2.66584268,229
40553,428310,4151430,-0.441,2.63984268,227
40554,428340,4151430,-0.427,2.62584268,226
40555,428370,4151430,-0.39,2.58884268,225
40556,428400,4151430,-0.274,2.47284268,205
40557,428430,4151430,0.007,2.19184268,159
40558,428460,4151430,0.426,1.77284268,83
40559,428490,4151430,0.535,1.66384268,66
40560,428520,4151430,0.309,1.88984268,107
40561,428550,4151430,0.083,2.11584268,145
40562,428580,4151430,-0.126,2.32484268,184
40563,428610,4151430,0.169,2.02984268,126
40564,428640,4151430,0.565,1.63384268,62
40565,428670,4151430,1.026,1.17284268,17
40566,428700,4151430,1.415,0.78384268,9
40567,428730,4151430,1.324,0.87484268,9
40568,428760,4151430,1.284,0.91484268,10
40569,428790,4151430,1.346,0.85284268,9
40570,428820,4151430,1.578,0.62084268,7
40571,428850,4151430,1.922,0.27684268,4
40572,428880,4151430,-0.506,2.70484268,236
40590,429420,4151430,-1.006,3.20484268,241
40591,429450,4151430,-0.903,3.10184268,241
40486,426300,4151400,10.073,0,0
40753,426270,4151400,10.124,0,0
40754,426300,4151400,10.223,0,0
40755,426330,4151400,10.256,0,0
40756,426360,4151400,10.25,0,0
40757,426390,4151400,10.224,0,0
40758,426420,4151400,10.207,0,0
40759,426450,4151400,10.32,0,0
40760,426480,4151400,10.267,0,0
40761,426510,4151400,10.52,0,0
40762,426540,4151400,10.975,0,0
40763,426570,4151400,10.889,0,0
40764,426600,4151400,10.88,0,0
40765,426630,4151400,10.843,0,0
40766,426660,4151400,10.826,0,0
40767,426690,4151400,10.687,0,0
40768,426720,4151400,10.346,0,0
40769,426750,4151400,10.169,0,0
40770,426780,4151400,10.114,0,0
40771,426810,4151400,10.206,0,0
40772,426840,4151400,10.302,0,0
40773,426870,4151400,10.336,0,0
40774,426900,4151400,10.332,0,0
40775,426930,4151400,10.317,0,0
40776,426960,4151400,10.313,0,0
40777,426990,4151400,10.422,0,0
40778,427020,4151400,10.515,0,0
40779,427050,4151400,10.552,0,0
40780,427080,4151400,10.506,0,0
40781,427110,4151400,10.484,0,0
40782,427140,4151400,10.352,0,0
40783,427170,4151400,10.267,0,0
40784,427200,4151400,10.251,0,0
40785,427230,4151400,10.432,0,0
40786,427260,4151400,10.548,0,0
40787,427290,4151400,10.319,0,0
40788,427320,4151400,10.046,0,0
40789,427350,4151400,9.79,0,0
40790,427380,4151400,9.516,0,0
40791,427410,4151400,9.26,0,0
40792,427440,4151400,9.071,0,0
40793,427470,4151400,8.949,0,0
40794,427500,4151400,8.824,0,0
40795,427530,4151400,8.691,0,0
40796,427560,4151400,8.586,0,0
40797,427590,4151400,8.49,0,0
40798,427620,4151400,8.32,0,0
40799,427650,4151400,8.174,0,0
40800,427680,4151400,8.099,0,0
40801,427710,4151400,7.989,0,0
40802,427740,4151400,7.843,0,0
40803,427770,4151400,7.677,0,0
40804,427800,4151400,7.469,0,0
40805,427830,4151400,7.263,0,0
40806,427860,4151400,6.956,0,0
40807,427890,4151400,6.534,0,0
40808,427920,4151400,6.136,0,0
40809,427950,4151400,5.417,0,0
40810,427980,4151400,3.857,0,0
40811,428010,4151400,2.28,0,0
40812,428040,4151400,1.588,0.61084268,7
40813,428070,4151400,0.988,1.21084268,17
40814,428100,4151400,0.703,1.49584268,38
40815,428130,4151400,0.647,1.55184268,44
40816,428160,4151400,0.376,1.82284268,89
40817,428190,4151400,-0.186,2.38484268,194
40818,428220,4151400,-0.36,2.55884268,219
40819,428250,4151400,-0.464,2.66284268,229
40820,428280,4151400,-0.448,2.64684268,228
40821,428310,4151400,-0.418,2.61684268,226
40822,428340,4151400,-0.365,2.56384268,219
40823,428370,4151400,-0.279,2.47784268,207
40824,428400,4151400,-0.047,2.24584268,165
40825,428430,4151400,0.398,1.80084268,86
40826,428460,4151400,0.671,1.52784268,43
40827,428490,4151400,0.717,1.48184268,37
40828,428520,4151400,0.602,1.59684268,54
40829,428550,4151400,0.914,1.28484268,22
40830,428580,4151400,0.751,1.44784268,35
40831,428610,4151400,0.271,1.92784268,111
40832,428640,4151400,0.723,1.47584268,36
40833,428670,4151400,1.184,1.01484268,12
40834,428700,4151400,1.233,0.96584268,10
40835,428730,4151400,1.162,1.03684268,12
40836,428760,4151400,1.309,0.88984268,9
40837,428790,4151400,1.429,0.76984268,9
40838,428820,4151400,1.563,0.63584268,7
40839,428850,4151400,1.865,0.33384268,5
40840,428880,4151400,-0.386,2.58484268,223
40853,429270,4151400,-0.835,3.03384268,241
40854,429300,4151400,-0.436,2.63484268,228
40855,429330,4151400,-0.368,2.56684268,220
40856,429360,4151400,-0.865,3.06384268,241
40857,429390,4151400,-1.006,3.20484268,241
40858,429420,4151400,-1.006,3.20484268,241
40752,426240,4151370,10.222,0,0
41019,426210,4151370,10.221,0,0
41020,426240,4151370,10.179,0,0
41021,426270,4151370,10.189,0,0
41022,426300,4151370,10.318,0,0
41023,426330,4151370,10.249,0,0
41024,426360,4151370,10.247,0,0
41025,426390,4151370,10.214,0,0
41026,426420,4151370,10.218,0,0
41027,426450,4151370,10.242,0,0
41028,426480,4151370,10.328,0,0
41029,426510,4151370,10.633,0,0
41030,426540,4151370,10.512,0,0
41031,426570,4151370,10.451,0,0
41032,426600,4151370,10.483,0,0
41033,426630,4151370,10.443,0,0
41034,426660,4151370,10.409,0,0
41035,426690,4151370,10.237,0,0
41036,426720,4151370,10.186,0,0
41037,426750,4151370,10.097,0,0
41038,426780,4151370,10.099,0,0
41039,426810,4151370,10.283,0,0
41040,426840,4151370,10.368,0,0
41041,426870,4151370,10.38,0,0
41042,426900,4151370,10.378,0,0
41043,426930,4151370,10.352,0,0
41044,426960,4151370,10.51,0,0
41045,426990,4151370,10.614,0,0
41046,427020,4151370,10.616,0,0
41047,427050,4151370,10.639,0,0
41048,427080,4151370,10.562,0,0
41049,427110,4151370,10.371,0,0
41050,427140,4151370,10.124,0,0
41051,427170,4151370,10.164,0,0
41052,427200,4151370,10.262,0,0
41053,427230,4151370,10.329,0,0
41054,427260,4151370,10.374,0,0
41055,427290,4151370,10.146,0,0
41056,427320,4151370,9.782,0,0
41057,427350,4151370,9.529,0,0
41058,427380,4151370,9.359,0,0
41059,427410,4151370,9.183,0,0
41060,427440,4151370,8.998,0,0
41061,427470,4151370,8.858,0,0
41062,427500,4151370,8.735,0,0
41063,427530,4151370,8.617,0,0
41064,427560,4151370,8.514,0,0
41065,427590,4151370,8.422,0,0
41066,427620,4151370,8.277,0,0
41067,427650,4151370,8.124,0,0
41068,427680,4151370,8.027,0,0
41069,427710,4151370,7.834,0,0
41070,427740,4151370,7.661,0,0
41071,427770,4151370,7.51,0,0
41072,427800,4151370,7.35,0,0
41073,427830,4151370,7.154,0,0
41074,427860,4151370,6.868,0,0
41075,427890,4151370,6.453,0,0
41076,427920,4151370,5.775,0,0
41077,427950,4151370,4.685,0,0
41078,427980,4151370,3.702,0,0
41079,428010,4151370,2.651,0,0
41080,428040,4151370,1.867,0.33184268,5
41081,428070,4151370,1.286,0.91284268,10
41082,428100,4151370,0.586,1.61284268,57
41083,428130,4151370,0.301,1.89784268,108
41084,428160,4151370,0.109,2.08984268,139
41085,428190,4151370,-0.353,2.55184268,219
41086,428220,4151370,-0.423,2.62184268,226
41087,428250,4151370,-0.46,2.65884268,229
41088,428280,4151370,-0.395,2.59384268,225
41089,428310,4151370,-0.32,2.51884268,212
41090,428340,4151370,-0.265,2.46384268,204
41091,428370,4151370,0.073,2.12584268,147
41092,428400,4151370,0.401,1.79784268,86
41093,428430,4151370,0.601,1.59784268,54
41094,428460,4151370,0.87,1.32884268,27
41095,428490,4151370,0.988,1.21084268,17
41096,428520,4151370,1.603,0.59584268,7
41097,428550,4151370,2.481,0,0
41098,428580,4151370,1.36,0.83884268,9
41099,428610,4151370,0.925,1.27384268,22
41100,428640,4151370,0.765,1.43384268,35
41101,428670,4151370,1.299,0.89984268,10
41102,428700,4151370,1.163,1.03584268,12
41103,428730,4151370,1.207,0.99184268,10
41104,428760,4151370,1.362,0.83684268,9
41105,428790,4151370,1.44,0.75884268,8
41106,428820,4151370,1.374,0.82484268,9
41107,428850,4151370,0.351,1.84784268,97
41108,428880,4151370,-0.412,2.61084268,228
41114,429060,4151370,-0.747,2.94584268,241
41115,429090,4151370,-0.764,2.96284268,241
41116,429120,4151370,-0.649,2.84784268,241
41117,429150,4151370,-0.58,2.77884268,240
41118,429180,4151370,-0.408,2.60684268,227
40852,429240,4151400,-0.994,3.19284268,241
41119,429210,4151370,-0.196,2.39484268,194
41120,429240,4151370,-0.077,2.27584268,170
41121,429270,4151370,-0.059,2.25784268,166
41122,429300,4151370,0.079,2.11984268,145
41123,429330,4151370,0.209,1.98984268,122
41124,429360,4151370,0.143,2.05584268,134
41125,429390,4151370,-0.524,2.72284268,238
41018,426180,4151340,10.101,0,0
41285,426150,4151340,10.143,0,0
41286,426180,4151340,10.178,0,0
41287,426210,4151340,10.272,0,0
41288,426240,4151340,10.127,0,0
41289,426270,4151340,10.329,0,0
41290,426300,4151340,10.281,0,0
41291,426330,4151340,10.252,0,0
41292,426360,4151340,10.233,0,0
41293,426390,4151340,10.129,0,0
41294,426420,4151340,10.113,0,0
41295,426450,4151340,10.375,0,0
41296,426480,4151340,10.565,0,0
41297,426510,4151340,10.624,0,0
41298,426540,4151340,10.284,0,0
41299,426570,4151340,10.277,0,0
41300,426600,4151340,10.287,0,0
41301,426630,4151340,10.271,0,0
41302,426660,4151340,10.252,0,0
41303,426690,4151340,10.228,0,0
41304,426720,4151340,10.196,0,0
41305,426750,4151340,10.106,0,0
41306,426780,4151340,10.238,0,0
41307,426810,4151340,10.33,0,0
41308,426840,4151340,10.382,0,0
41309,426870,4151340,10.385,0,0
41310,426900,4151340,10.379,0,0
41311,426930,4151340,10.475,0,0
41312,426960,4151340,10.711,0,0
41313,426990,4151340,10.735,0,0
41314,427020,4151340,10.724,0,0
41315,427050,4151340,10.67,0,0
41316,427080,4151340,10.447,0,0
41317,427110,4151340,10.313,0,0
41318,427140,4151340,10.143,0,0
41319,427170,4151340,10.084,0,0
41320,427200,4151340,10.291,0,0
41321,427230,4151340,10.424,0,0
41322,427260,4151340,10.27,0,0
41323,427290,4151340,9.909,0,0
41324,427320,4151340,9.71,0,0
41325,427350,4151340,9.348,0,0
41326,427380,4151340,9.142,0,0
41327,427410,4151340,9.049,0,0
41328,427440,4151340,8.909,0,0
41329,427470,4151340,8.766,0,0
41330,427500,4151340,8.616,0,0
41331,427530,4151340,8.517,0,0
41332,427560,4151340,8.425,0,0
41333,427590,4151340,8.321,0,0
41334,427620,4151340,8.216,0,0
41335,427650,4151340,8.05,0,0
41336,427680,4151340,7.821,0,0
41337,427710,4151340,7.604,0,0
41338,427740,4151340,7.439,0,0
41339,427770,4151340,7.339,0,0
41340,427800,4151340,7.193,0,0
41341,427830,4151340,6.918,0,0
41342,427860,4151340,6.628,0,0
41343,427890,4151340,6.062,0,0
41344,427920,4151340,5.455,0,0
41345,427950,4151340,3.999,0,0
41346,427980,4151340,3.018,0,0
41347,428010,4151340,2.148,0.0508426800000001,2
41348,428040,4151340,1.559,0.63984268,7
41349,428070,4151340,1.159,1.03984268,12
41350,428100,4151340,0.713,1.48584268,37
41351,428130,4151340,0.196,2.00284268,123
41352,428160,4151340,-0.299,2.49784268,210
41353,428190,4151340,-0.418,2.61684268,226
41354,428220,4151340,-0.458,2.65684268,229
41355,428250,4151340,-0.361,2.55984268,219
41356,428280,4151340,-0.305,2.50384268,211
41357,428310,4151340,-0.23,2.42884268,196
41358,428340,4151340,0.126,2.07284268,137
41359,428370,4151340,0.417,1.78184268,84
41360,428400,4151340,0.572,1.62684268,59
41361,428430,4151340,0.721,1.47784268,36
